Order_ID,Customer_ID,Product_ID,Order_Date,Quantity,Price,Discount,Region,Total_Sales
ORD-005308,CUST-01400,PRD-0486,05/04/2023,1,37012.94,0,South,37012.94
ORD-005309,CUST-00198,PRD-0459,07/16/2021,5 pcs,15262.02,,north,76310.1
ORD-005310,CUST-00844,PRD-0008,06/10/2025,1,3659.24,NA,East,3659.24
ORD-005311,CUST-01040,PRD-0192,12/09/2020,1,79957.4,0,Central,79957.4
ORD-005312,CUST-00550,PRD-0327,09/30/2024,2,2011.97,5,Central,3822.74
ORD-005313,CUST-01137,PRD-0228,04/26/2025,4 pcs,2733.38,20,Central,8746.82
ORD-005314,CUST-01833,PRD-0101,11/27/2020,3 pcs,₹4939.40,10%,North,13336.38
ORD-005315,CUST-00871,PRD-0086,01/16/2020,2,"2,121.55",10,south,3818.79
ORD-005316,CUST-00635,PRD-0074,09/07/2024,2,"19,941.55",10,NORTH,35894.79
ORD-005317,CUST-00422,PRD-0341,06/24/2020,1,6962.1,5%,NORTH,6613.99
ORD-005318,CUST-00145,PRD-0236,11/18/2020,2,₹70289.73,20,Central,112463.57
ORD-005319,CUST-00951,PRD-0489,11/01/2020,3,74694.11,10,Central,132934.2
ORD-005320,CUST-00881,PRD-0305,05/19/2022,1,75580.62,,East,75580.62
ORD-005321,CUST-01734,PRD-0037,04/14/2020,2 pcs,21055.94,10%,NORTH,37900.69
ORD-005322,CUST-01314,PRD-0246,04/27/2020,1,86322,15,South,73373.7
ORD-005323,CUST-00614,PRD-0296,08/06/2023,2,"3,594.62",0,Central,7189.24
ORD-005324,CUST-01518,PRD-0200,01/30/2020,3,"65,879.63",0,East,197638.89
ORD-005325,CUST-01483,PRD-0124,11/12/2023,1,109761.04,,North,109761.04
ORD-005326,CUST-01287,PRD-0477,01/26/2020,1,73746.94,,South,73746.94
ORD-005327,CUST-01976,PRD-0071,09/08/2024,2 pcs,86353.13,20,Central,138165.01
ORD-005328,CUST-00426,PRD-0429,02/04/2024,2,2592.66,10,East,4666.79
ORD-005329,CUST-01918,PRD-0425,09/25/2024,5,"94,652.85",5,West,449601.04
ORD-005330,CUST-00879,PRD-0075,11/05/2024,1 pcs,20073.65,10,Central,18066.29
ORD-005331,CUST-01150,PRD-0031,12/26/2023,3,7793.27,15,south,19872.84
ORD-005332,CUST-00739,PRD-0095,04/16/2021,5,"63,778.01",10,north,287001.04
ORD-005333,CUST-01408,PRD-0406,02/25/2024,1,252.28,0,West,252.28
ORD-005334,CUST-01168,PRD-0485,08/14/2023,3,101717.94,NA,south,214824.01
ORD-005335,CUST-00755,PRD-0343,10/28/2021,3,2911.85,10,North,7861.99
ORD-005336,CUST-01291,PRD-0143,02/23/2024,1,933.67,10,West,840.3
ORD-005337,CUST-01657,PRD-0015,11/02/2020,3,"₹76,329.71",NA,Central,228989.13
ORD-005338,CUST-01521,PRD-0317,05/28/2021,1 pcs,46216.52,5,South,43905.69
ORD-005339,CUST-01596,PRD-0155,12/17/2022,1,11367.14,0,South,11367.14
ORD-005340,CUST-00074,PRD-0025,06/02/2022,5,3984.35,,South,19921.75
ORD-005341,CUST-01253,PRD-0049,08/21/2024,1,78684.8,20%,West,62947.84
ORD-005342,CUST-00543,PRD-0356,08/14/2021,5,61041.17,15,south,259424.97
ORD-005343,CUST-00128,PRD-0247,12/20/2021,about 5,52395.72,0,Central,261978.6
ORD-005344,CUST-00427,PRD-0014,01/26/2023,3,"9,377.20",0,South,28131.6
ORD-005345,CUST-01946,PRD-0244,09/08/2024,5,80627.61,10%,north,362824.24
ORD-005346,CUST-01526,PRD-0042,06/28/2021,1,95111.69,20,Central,76089.35
ORD-005347,CUST-01993,PRD-0307,10/09/2021,1,"₹1,074.72",10%,East,967.25
ORD-005348,CUST-00254,PRD-0364,04/18/2022,2,₹26375.62,0,north,52751.24
ORD-005349,CUST-00109,PRD-0231,03/29/2025,2,77767.65,10,NORTH,139981.77
ORD-005350,CUST-01435,PRD-0271,02/19/2021,2,23350.09,15,East,39695.15
ORD-005351,CUST-01959,PRD-0340,04/28/2021,1,₹103933.09,NA,south,103933.09
ORD-005352,CUST-01751,PRD-0337,07/29/2022,2,53442.01,0,south,106884.02
ORD-005353,CUST-01892,PRD-0154,07/21/2020,1,113225.02,15,north,
ORD-005354,CUST-00230,PRD-0378,10/30/2023,3,"35,891.20",20,south,86138.88
ORD-005355,CUST-00413,PRD-0349,09/21/2022,4,30501.02,20%,NORTH,97603.26
ORD-005356,CUST-01678,PRD-0137,10/21/2021,1,53196.9,20%,NORTH,
ORD-005357,CUST-01892,PRD-0013,02/01/2020,1,115523.3,0,south,115523.3
ORD-005358,CUST-01453,PRD-0464,04/24/2022,3,"4,850.79",0,NORTH,14552.37
ORD-005359,CUST-00771,PRD-0397,12/24/2023,1,75039.74,,North,75039.74
ORD-005360,CUST-00665,PRD-0458,03/04/2023,1,95462.68,20,East,
ORD-005361,CUST-01399,PRD-0431,04/30/2020,2,10143.45,10,NORTH,18258.21
ORD-005362,CUST-01245,PRD-0332,10/24/2021,about 3,40732.44,20%,North,97757.86
ORD-005363,CUST-01763,PRD-0395,08/21/2024,4,68245.2,0,north,272980.8
ORD-005364,CUST-00633,PRD-0304,03/11/2021,4,₹61217.46,10,South,
ORD-005365,CUST-01745,PRD-0401,10/18/2021,4,10072.07,5,East,38273.87
ORD-005366,CUST-00219,PRD-0411,07/14/2024,1 pcs,41781.91,15%,NORTH,35514.62
ORD-005367,CUST-00046,PRD-0359,05/02/2021,4,97502.26,,south,390009.04
ORD-005368,CUST-01568,PRD-0385,07/22/2023,1,34777.15,20%,South,27821.72
ORD-005369,CUST-00334,PRD-0204,07/21/2021,2,67200.16,10%,South,120960.29
ORD-005370,CUST-00606,PRD-0061,10/01/2021,1,102301.81,0,south,102301.81
ORD-005371,CUST-00501,PRD-0123,11/28/2024,3,52399,20%,north,125757.6
ORD-005372,CUST-00075,PRD-0203,03/13/2022,2 pcs,50382.53,15,East,85650.3
ORD-005373,CUST-01530,PRD-0342,09/07/2024,3,101111.4,,South,303334.2
ORD-005374,CUST-01461,PRD-0041,07/04/2022,1,19537.82,0,South,19537.82
ORD-005375,CUST-01423,PRD-0419,07/22/2022,2,"102,300.05",0,Central,204600.1
ORD-005376,CUST-00346,PRD-0309,08/24/2023,2,103693.25,,West,207386.5
ORD-005377,CUST-01444,PRD-0486,03/06/2022,2,₹80956.88,5,South,153818.07
ORD-005378,CUST-00718,PRD-0368,03/24/2021,3,68329.1,20,West,163989.84
ORD-005379,CUST-00260,PRD-0392,06/08/2024,about 1,"100,787.20",5,north,95747.84
ORD-005380,CUST-01873,PRD-0334,08/22/2023,2,"118,590.03",20,East,189744.05
ORD-005381,CUST-01815,PRD-0454,02/04/2025,1,66817.09,NA,NORTH,66817.09
ORD-005382,CUST-00368,PRD-0141,07/25/2024,3,"₹66,941.55",,West,200824.65
ORD-005383,CUST-00098,PRD-0190,06/18/2022,2,3913.38,0,Central,7826.76
ORD-005384,CUST-00199,PRD-0134,12/20/2021,2,106835.87,NA,south,213671.74
ORD-005385,CUST-01023,PRD-0118,12/27/2020,3,21706.68,10,East,58608.04
ORD-005386,CUST-01532,PRD-0458,10/02/2021,2,82960.03,20%,Central,132736.05
ORD-005387,CUST-00332,PRD-0158,03/14/2021,1 pcs,5382.22,0%,north,5382.22
ORD-005388,CUST-00780,PRD-0339,09/15/2020,1,87732.6,15%,NORTH,74572.71
ORD-005389,CUST-00879,PRD-0488,07/20/2024,1 pcs,48741.7,20,NORTH,38993.36
ORD-005390,CUST-00931,PRD-0044,02/03/2025,3,96994.2,10,north,261884.34
ORD-005391,CUST-01723,PRD-0212,08/13/2023,3 pcs,56142.43,20,north,134741.83
ORD-005392,CUST-00821,PRD-0207,11/16/2022,1,89430.88,15,south,76016.25
ORD-005393,CUST-00701,PRD-0492,02/26/2021,2,3467.04,,north,6934.08
ORD-005394,CUST-00509,PRD-0232,08/10/2020,2,"36,678.24",15%,South,62353.01
ORD-005395,CUST-00497,PRD-0037,02/19/2020,1,2224.67,0,NORTH,2224.67
ORD-005396,CUST-00760,PRD-0243,07/27/2022,about 5,381.94,5,West,1814.21
ORD-005397,CUST-00913,PRD-0063,02/28/2024,1,18806.86,NA,south,18806.86
ORD-005398,CUST-00102,PRD-0056,12/13/2023,3,13178.72,20,north,31628.93
ORD-005399,CUST-01794,PRD-0433,04/04/2023,2,90307.7,20,North,144492.32
ORD-005400,CUST-00654,PRD-0331,03/13/2021,2,1117.72,10,north,2011.9
ORD-005401,CUST-00182,PRD-0422,10/28/2023,about 1,61712.82,15,West,52455.9
ORD-005402,CUST-01431,PRD-0478,02/16/2021,2,8249.64,0,East,16499.28
ORD-005403,CUST-01939,PRD-0113,01/24/2024,3 pcs,81429.78,0%,south,244289.34
ORD-005404,CUST-01548,PRD-0412,10/17/2023,2,₹44418.06,10,Central,79952.51
ORD-005405,CUST-01185,PRD-0176,02/27/2022,3,54617.2,0%,north,163851.6
ORD-005406,CUST-00356,PRD-0135,06/27/2025,3,"12,994.23",0%,south,38982.69
ORD-005407,CUST-00192,PRD-0453,10/01/2025,2,66810.44,5,West,126939.84
ORD-005408,CUST-00007,PRD-0379,09/08/2025,2,14329.27,NA,south,28658.54
ORD-005409,CUST-01110,PRD-0281,06/05/2021,3,5941.05,15,north,15149.68
ORD-005410,CUST-01337,PRD-0487,07/14/2020,1,111738.39,5,north,106151.47
ORD-005411,CUST-00826,PRD-0393,04/19/2024,2,112547.52,0%,south,225095.04
ORD-005412,CUST-00271,PRD-0240,04/11/2023,3,28273.11,20,Central,
ORD-005413,CUST-01012,PRD-0430,09/25/2022,3,₹1985.13,NA,East,5955.39
ORD-005414,CUST-00082,PRD-0386,02/13/2020,3 pcs,102924.7,15,Central,262457.98
ORD-005415,CUST-00817,PRD-0080,09/28/2020,1,₹6416.59,20,South,5133.27
ORD-005416,CUST-00132,PRD-0299,02/12/2024,2,52764.22,15,South,89699.17
ORD-005417,CUST-01875,PRD-0224,07/17/2021,3,76160.12,5%,East,217056.34
ORD-005418,CUST-00266,PRD-0147,12/05/2021,3 pcs,"4,178.62",15,North,10655.48
ORD-005419,CUST-01791,PRD-0220,02/12/2023,2,81442.42,20,NORTH,130307.87
ORD-005420,CUST-01781,PRD-0244,04/21/2022,2,112711.84,10,West,202881.31
ORD-005421,CUST-00318,PRD-0046,01/16/2021,3,₹44630.43,5,East,127196.73
ORD-005422,CUST-01269,PRD-0139,02/01/2021,3,97798.03,5,South,278724.39
ORD-005423,CUST-00520,PRD-0228,05/23/2020,3,"59,357.71",5,West,169169.47
ORD-005424,CUST-01238,PRD-0490,08/19/2021,3,30606.9,0%,north,91820.7
ORD-005425,CUST-01969,PRD-0276,09/30/2020,3,116138.67,,north,348416.01
ORD-005426,CUST-00939,PRD-0222,03/15/2023,1,98534.55,,north,98534.55
ORD-005427,CUST-00321,PRD-0332,03/03/2025,2,2998.76,10,NORTH,5397.77
ORD-005428,CUST-01208,PRD-0460,03/19/2020,3,83377.17,15,south,212611.78
ORD-005429,CUST-01612,PRD-0496,08/16/2022,3,"62,152.58",15,south,
ORD-005430,CUST-01970,PRD-0420,05/14/2021,2,"26,518.22",15%,north,
ORD-005431,CUST-01946,PRD-0341,01/08/2020,1,76083.65,,NORTH,76083.65
ORD-005432,CUST-01765,PRD-0487,08/02/2021,1,20605.38,0,West,20605.38
ORD-005433,CUST-00237,PRD-0161,12/06/2022,2,32965.2,15,East,56040.84
ORD-005434,CUST-00787,PRD-0037,09/19/2023,1,80237.12,NA,south,80237.12
ORD-005435,CUST-00247,PRD-0116,03/20/2022,1,43214.53,10,north,38893.08
ORD-005436,CUST-00834,PRD-0341,03/10/2022,about 1,6003.73,,West,
ORD-005437,CUST-01624,PRD-0219,12/17/2024,1 pcs,"43,103.91",,East,43103.91
ORD-005438,CUST-00099,PRD-0328,07/04/2023,1 pcs,₹27252.44,10,NORTH,24527.2
ORD-005439,CUST-00518,PRD-0033,01/05/2021,about 1,"65,529.43",20,Central,52423.54
ORD-005440,CUST-01418,PRD-0483,11/20/2020,2,109586.98,20,South,
ORD-005441,CUST-00923,PRD-0064,06/13/2024,1,32225.48,,north,32225.48
ORD-005442,CUST-00813,PRD-0270,01/12/2020,3,94054.33,10,West,253946.69
ORD-005443,CUST-01510,PRD-0161,03/04/2022,2 pcs,78247.89,10%,Central,140846.2
ORD-005444,,PRD-0314,12/07/2023,2,23164.77,5,West,44013.06
ORD-005445,CUST-01506,PRD-0181,06/02/2023,3,71783.02,15,North,183046.7
ORD-005446,CUST-01343,PRD-0459,09/20/2021,1,"50,144.52",20,West,
ORD-005447,CUST-01210,PRD-0126,07/28/2025,3,2793.81,20,North,
ORD-005448,CUST-01730,PRD-0015,11/26/2020,2 pcs,59669.58,15,Central,101438.29
ORD-005449,CUST-00520,PRD-0352,05/04/2022,2,104068.21,5,Central,197729.6
ORD-005450,CUST-01306,PRD-0285,02/26/2025,4,99022.77,20,South,316872.86
ORD-005451,CUST-00144,PRD-0164,08/29/2020,1,1488.19,15%,West,1264.96
ORD-005452,CUST-00249,PRD-0464,02/29/2024,1,1923.43,5,West,1827.26
ORD-005453,CUST-00407,PRD-0460,02/16/2023,3,36517.49,10,north,98597.22
ORD-005454,CUST-00164,PRD-0179,06/25/2024,1,1232.28,0,Central,1232.28
ORD-005455,CUST-00398,PRD-0124,05/04/2024,4,"41,197.56",0,West,164790.24
ORD-005456,CUST-01603,PRD-0496,02/16/2022,1,15626.9,0,South,15626.9
ORD-005457,CUST-00725,PRD-0312,06/14/2025,3,71377.76,NA,South,214133.28
ORD-005458,CUST-00634,PRD-0311,10/25/2023,1,113935.42,,East,113935.42
ORD-005459,CUST-01197,PRD-0435,08/22/2025,1,85288.61,0,NORTH,85288.61
ORD-005460,CUST-01152,PRD-0017,05/09/2025,1,37118.82,5,West,35262.88
ORD-005461,CUST-00454,PRD-0293,01/17/2024,2,"35,432.04",0,Central,70864.08
ORD-005462,CUST-00668,PRD-0465,11/03/2023,1,99547.44,20,West,79637.95
ORD-005463,CUST-01523,PRD-0302,02/12/2020,5,43090.69,,North,215453.45
ORD-005464,CUST-00102,PRD-0464,01/31/2023,1 pcs,2104.91,15%,Central,1789.17
ORD-005465,CUST-00853,PRD-0219,06/26/2023,1,105110.12,10%,North,125983.12
ORD-005466,CUST-00408,PRD-0365,03/23/2025,1,84152.05,20,East,67321.64
ORD-005467,CUST-00866,PRD-0446,02/20/2025,3,22409.74,,West,67229.22
ORD-005468,CUST-00771,PRD-0286,02/12/2021,3,38310.73,15,North,97692.36
ORD-005469,CUST-00997,PRD-0316,11/20/2022,2 pcs,114640.11,5%,south,217816.21
ORD-005470,CUST-00958,PRD-0217,11/09/2022,3,100727.29,10,NORTH,271963.68
ORD-005471,CUST-00015,PRD-0177,01/20/2022,1,105558.74,15,south,89724.93
ORD-005472,CUST-00184,PRD-0480,01/03/2021,1,"2,511.92",5%,East,2386.32
ORD-005473,CUST-01539,PRD-0463,05/26/2021,1,54120.28,0,NORTH,54120.28
ORD-005474,CUST-00883,PRD-0018,11/21/2021,3,"24,129.14",20%,South,57909.94
ORD-005475,CUST-00110,PRD-0082,11/24/2022,2,₹59639.25,,North,119278.5
ORD-005476,CUST-00752,PRD-0009,01/27/2021,2,74511.67,20%,South,119218.67
ORD-005477,CUST-01738,PRD-0394,04/12/2020,3,536.17,NA,West,1608.51
ORD-005478,CUST-01183,PRD-0444,08/16/2020,4,301.69,NA,South,1206.76
ORD-005479,CUST-01930,PRD-0460,05/28/2022,about 2,21078.37,15,South,35833.23
ORD-005480,CUST-01582,PRD-0037,07/21/2025,2,"23,806.85",5,south,45233.01
ORD-005481,CUST-01594,PRD-0464,08/19/2023,2,645.23,20,North,1032.37
ORD-005482,CUST-01972,PRD-0029,04/12/2023,1,30796.47,15,Central,26177
ORD-005483,CUST-00966,PRD-0396,10/01/2020,2,"44,283.05",5,North,
ORD-005484,CUST-00715,PRD-0219,06/17/2024,2,37388.42,15,East,63560.31
ORD-005485,CUST-01684,PRD-0408,03/13/2021,1,"48,734.74",,West,
ORD-005486,CUST-01165,PRD-0033,09/17/2025,2,13472.44,5,West,
ORD-005487,CUST-01586,PRD-0015,12/15/2023,3,63963.06,,South,191889.18
ORD-005488,CUST-01911,PRD-0117,01/16/2022,about 4,89965.39,10,East,323875.4
ORD-005489,CUST-01445,PRD-0341,03/30/2023,1,"19,821.03",NA,North,19821.03
ORD-005490,CUST-00295,PRD-0193,03/15/2025,3,"4,006.03",5,north,11417.19
ORD-005491,CUST-00705,PRD-0251,07/20/2025,1 pcs,1161.12,,East,1161.12
ORD-005492,CUST-01193,PRD-0203,01/16/2025,5,"70,129.41",10,south,315582.35
ORD-005493,CUST-01554,PRD-0176,02/15/2020,2,58002.11,15%,North,98603.59
ORD-005494,CUST-00031,PRD-0061,03/05/2021,2,118514.4,15,Central,201474.48
ORD-005495,CUST-01576,PRD-0180,06/20/2020,3,65699.47,10,south,177388.57
ORD-005496,CUST-01141,PRD-0142,09/22/2024,1,"68,444.26",10,Central,61599.83
ORD-005497,CUST-00065,PRD-0099,12/15/2023,3,54982.67,20,East,131958.41
ORD-005498,CUST-00825,PRD-0043,11/13/2024,2,4398.99,NA,East,8797.98
ORD-005499,CUST-01333,PRD-0244,01/10/2023,3,84664.18,0,NORTH,253992.54
ORD-005500,CUST-01367,PRD-0377,05/08/2023,5,57559.33,0,NORTH,287796.65
ORD-005501,CUST-01736,PRD-0402,09/18/2022,3,55835.14,0,East,167505.42
ORD-005502,CUST-01317,PRD-0121,12/17/2024,3,64265.76,20,north,154237.82
ORD-005503,CUST-00821,PRD-0227,04/28/2020,4,924.99,5%,NORTH,3514.96
ORD-005504,CUST-00337,PRD-0434,12/11/2024,3,99175.47,20,East,238021.13
ORD-005505,CUST-01028,PRD-0390,11/18/2021,3,68756.93,20,North,165016.63
ORD-005506,CUST-01536,PRD-0485,04/15/2024,1,"100,521.32",10%,north,90469.19
ORD-005507,CUST-01622,PRD-0500,05/22/2021,3 pcs,22279.06,0,North,66837.18
ORD-005508,CUST-00447,PRD-0402,02/10/2020,1,34454.17,0%,East,34454.17
ORD-005509,CUST-01340,PRD-0235,12/25/2020,1,19943.47,5,north,18946.3
ORD-005510,CUST-01450,PRD-0452,06/12/2024,4,61206.44,15,south,208101.9
ORD-005511,CUST-02000,PRD-0396,02/18/2022,3,31422.43,0,East,94267.29
ORD-005512,CUST-00342,PRD-0346,05/21/2021,3,24749.62,0,West,74248.86
ORD-005513,CUST-01968,PRD-0091,10/01/2020,1,"89,574.59",5,North,85095.86
ORD-005514,CUST-01619,PRD-0272,07/22/2022,1,99306.59,5,South,94341.26
ORD-005515,CUST-00638,PRD-0061,04/28/2023,1,48086.73,20,north,38469.38
ORD-005516,CUST-01503,PRD-0434,11/29/2023,2,117387.52,20,south,187820.03
ORD-005517,CUST-01109,PRD-0256,06/20/2021,3,9101.82,10,Central,24574.91
ORD-005518,CUST-00434,PRD-0391,10/16/2021,about 1,9233.41,0,north,9233.41
ORD-005519,CUST-00809,PRD-0307,12/27/2022,4,"3,936.67",10,South,14172.01
ORD-005520,CUST-01892,PRD-0331,12/18/2020,1,₹242.06,0,North,242.06
ORD-005521,CUST-00444,PRD-0090,08/09/2020,about 1,755.82,0,NORTH,755.82
ORD-005522,CUST-00344,PRD-0055,12/10/2022,3,1452.02,15%,south,3702.65
ORD-005523,CUST-00430,PRD-0453,05/08/2025,3,"75,376.56",15%,NORTH,192210.23
ORD-005524,CUST-00490,PRD-0196,09/07/2024,1,57032.69,15,Central,48477.79
ORD-005525,CUST-00807,PRD-0496,04/28/2025,1,50166.99,10,South,45150.29
ORD-005526,CUST-01105,PRD-0395,08/10/2021,1,3637.89,0,North,3637.89
ORD-005527,CUST-00624,PRD-0417,08/18/2022,about 3,107692.14,20%,Central,
ORD-005528,CUST-00055,PRD-0277,08/27/2020,2,100936.38,,East,201872.76
ORD-005529,CUST-00163,PRD-0029,10/20/2024,5,101820.84,20,Central,407283.36
ORD-005530,CUST-00473,PRD-0020,12/24/2024,3,2868.56,NA,south,8605.68
ORD-005531,CUST-01784,PRD-0420,12/31/2024,2,21470.11,15,West,36499.19
ORD-005532,CUST-01733,PRD-0445,03/12/2022,3,100190.55,15,south,255485.9
ORD-005533,CUST-01948,PRD-0340,01/08/2020,1,34815.94,10,East,31334.35
ORD-005534,CUST-00407,PRD-0290,03/09/2024,1,"65,774.95",5%,South,62486.2
ORD-005535,CUST-00425,PRD-0497,10/31/2024,1,65050.33,20%,north,52040.26
ORD-005536,CUST-01140,PRD-0148,03/14/2025,1,"92,396.07",10,West,83156.46
ORD-005537,CUST-01636,PRD-0054,09/24/2020,1,53815.06,15,South,45742.8
ORD-005538,CUST-01533,PRD-0303,12/21/2020,2,111780.96,5%,Central,212383.82
ORD-005539,CUST-00281,PRD-0011,07/30/2024,2,₹21889.64,15%,North,37212.39
ORD-005540,CUST-01165,PRD-0196,10/09/2022,1,105248.75,10,north,94723.88
ORD-005541,CUST-00438,PRD-0055,11/28/2021,3,3704.31,5,East,10557.28
ORD-005542,CUST-01400,PRD-0194,12/23/2023,2,75484.36,5,south,143420.28
ORD-005543,CUST-01370,PRD-0312,06/07/2021,1,₹56680.91,5,North,53846.86
ORD-005544,CUST-00988,PRD-0183,02/28/2021,1,"99,192.41",10,south,89273.17
ORD-005545,CUST-01934,PRD-0495,05/15/2021,2,86631.24,0,NORTH,
ORD-005546,CUST-00008,PRD-0113,02/27/2023,2,89101.68,5,South,169293.19
ORD-005547,CUST-01470,PRD-0460,11/27/2021,5,13853.92,15,Central,58879.16
ORD-005548,CUST-00736,PRD-0486,01/16/2021,1,26263.44,15,West,22323.92
ORD-005549,CUST-01789,PRD-0336,03/02/2020,1,45412.54,10%,south,
ORD-005550,CUST-01558,PRD-0228,08/10/2025,3,19550.64,20,NORTH,46921.54
ORD-005551,CUST-01681,PRD-0224,01/30/2020,1,75904.52,15%,West,
ORD-005552,CUST-00342,PRD-0218,06/19/2025,about 1,15290.72,5,South,14526.18
ORD-005553,CUST-01686,PRD-0160,11/13/2024,1,₹9852.56,10,South,8867.3
ORD-005554,CUST-01187,PRD-0058,02/23/2023,1,34822.2,15,NORTH,
ORD-005555,CUST-01215,PRD-0090,10/15/2024,2,3648.01,10%,South,6566.42
ORD-005556,CUST-00520,PRD-0255,04/03/2025,1,53389.5,0,North,53389.5
ORD-005557,CUST-00680,PRD-0491,08/15/2020,2,"83,656.09",10,South,150580.96
ORD-005558,CUST-00128,PRD-0153,04/20/2025,1,113479.59,5,Central,107805.61
ORD-005559,CUST-00146,PRD-0249,03/26/2022,1,110807.51,5%,South,
ORD-005560,CUST-00600,PRD-0299,11/16/2023,1,"28,729.37",0,East,28729.37
ORD-005561,CUST-01679,PRD-0490,01/25/2023,2,20553.73,15%,Central,34941.34
ORD-005562,CUST-00702,PRD-0126,12/26/2021,2,2992.19,10,West,5385.94
ORD-005563,CUST-00326,PRD-0239,03/27/2023,1,"77,481.67",15,South,65859.42
ORD-005564,CUST-01719,PRD-0147,05/13/2020,2,3041.2,20,south,4865.92
ORD-005565,CUST-00195,PRD-0012,05/07/2023,5,₹3192.75,,north,15963.75
ORD-005566,CUST-00188,PRD-0081,03/17/2024,2,25754.17,10,West,46357.51
ORD-005567,CUST-01754,PRD-0408,07/11/2021,1,2797.76,0%,Central,2797.76
ORD-005568,CUST-01124,PRD-0074,06/15/2024,1,₹6497.82,15,NORTH,5523.15
ORD-005569,CUST-00567,PRD-0230,07/30/2023,1,1195.01,0,NORTH,1195.01
ORD-005570,CUST-00735,PRD-0458,06/04/2024,3,42251.51,15,NORTH,107741.35
ORD-005571,CUST-00212,PRD-0490,08/26/2020,1 pcs,38062.12,,East,38062.12
ORD-005572,CUST-01298,PRD-0208,12/03/2022,2,68928.22,10,south,90572.15
ORD-005573,CUST-01555,PRD-0357,02/17/2024,3,₹57305.11,NA,NORTH,171915.33
ORD-005574,CUST-01106,PRD-0499,07/23/2022,5,21354.02,5,South,101431.6
ORD-005575,CUST-01056,PRD-0433,10/19/2023,2,38617.37,0%,East,77234.74
ORD-005576,CUST-01962,PRD-0429,11/15/2024,3 pcs,4439.56,NA,north,13318.68
ORD-005577,CUST-00077,PRD-0227,01/06/2021,2,807.29,15,North,1372.39
ORD-005578,,PRD-0209,09/11/2022,3,2950.51,15,North,7523.8
ORD-005579,CUST-00908,PRD-0381,08/20/2025,1,65456.86,20%,East,52365.49
ORD-005580,CUST-01534,PRD-0473,10/19/2020,2,3597.28,0,north,7194.56
ORD-005581,CUST-01296,PRD-0475,11/16/2020,2,94789.45,15%,south,161142.07
ORD-005582,CUST-01328,PRD-0343,07/15/2021,1 pcs,1337.04,0%,Central,1337.04
ORD-005583,CUST-01274,PRD-0396,01/30/2024,2,117304.43,0,Central,234608.86
ORD-005584,CUST-00969,PRD-0192,05/01/2020,1,1659.39,10,East,1493.45
ORD-005585,CUST-01477,PRD-0464,01/21/2025,1,719.28,,North,719.28
ORD-005586,CUST-01313,PRD-0128,04/08/2024,2,₹53146.55,10,East,95663.79
ORD-005587,CUST-00788,PRD-0121,09/14/2024,2,86188.89,20%,north,137902.22
ORD-005588,CUST-01902,PRD-0053,04/01/2024,4,71906.03,15,South,244480.5
ORD-005589,CUST-01403,PRD-0313,01/18/2021,3,68662.05,,East,205986.15
ORD-005590,CUST-00793,PRD-0323,04/25/2022,1,60865.76,NA,Central,60865.76
ORD-005591,CUST-01215,PRD-0282,04/24/2022,1,34894.34,20,East,27915.47
ORD-005592,CUST-01008,PRD-0080,07/08/2025,3,"99,403.84",,Central,298211.52
ORD-005593,CUST-01627,PRD-0327,11/11/2021,4,2709.83,5,Central,10297.35
ORD-005594,CUST-01053,PRD-0479,01/06/2020,2,39887.3,15,Central,67808.41
ORD-005595,CUST-00279,PRD-0162,11/15/2021,2,"82,182.28",15,north,139709.88
ORD-005596,CUST-01050,PRD-0259,02/14/2021,2 pcs,93247.83,20,East,149196.53
ORD-005597,CUST-00788,PRD-0282,10/28/2021,3,10189.28,5%,East,29039.45
ORD-005598,CUST-00718,PRD-0366,07/28/2020,4,₹3727.58,10%,north,13419.29
ORD-005599,CUST-00777,PRD-0300,01/19/2020,1,94364.31,20,south,75491.45
ORD-005600,CUST-01393,PRD-0346,09/07/2023,2,61131.19,NA,south,122262.38
ORD-005601,CUST-01919,PRD-0464,12/29/2020,3,3368.24,15,North,8589.01
ORD-005602,CUST-00043,PRD-0419,01/22/2021,2,₹23340.93,,NORTH,46681.86
ORD-005603,CUST-00371,PRD-0233,06/11/2020,3,"45,417.46",5%,north,129439.76
ORD-005604,CUST-01427,PRD-0042,03/17/2023,3,88471.25,10,West,238872.38
ORD-005605,CUST-01259,PRD-0294,05/21/2024,1 pcs,67416.26,15,north,57303.82
ORD-005606,CUST-00188,PRD-0493,05/24/2023,1,103227.42,20,south,82581.94
ORD-005607,CUST-00115,PRD-0383,06/02/2022,3 pcs,"113,946.83",NA,south,341840.49
ORD-005608,CUST-00728,PRD-0298,03/29/2020,1,2155.84,20%,NORTH,
ORD-005609,CUST-00581,PRD-0471,04/25/2022,1,₹111539.89,0,south,111539.89
ORD-005610,CUST-00822,PRD-0486,05/28/2023,1,61323.96,15,NORTH,52125.37
ORD-005611,CUST-01532,PRD-0477,04/01/2022,1,69461.89,NA,West,69461.89
ORD-005612,CUST-00495,PRD-0474,11/03/2024,2,119994.83,5,NORTH,227990.18
ORD-005613,CUST-01356,PRD-0391,07/27/2024,3,₹66188.18,10,NORTH,178708.09
ORD-005614,CUST-00853,PRD-0001,08/31/2025,1,"119,402.23",0,North,119402.23
ORD-005615,CUST-01534,PRD-0025,01/03/2023,1,2343.33,0,south,2343.33
